date,relative_humidity_2m,apparent_temperature,rain,snowfall,snow_depth,cloud_cover_low,wind_speed_10m,wind_gusts_10m
2021-01-20 20:00:00.000000 UTC,53.0,-7.4,0.0,0.0,0.01,0.0,13.1,22.3
2020-05-04 20:00:00.000000 UTC,53.0,5.6,0.0,0.0,0.0,2.0,24.5,46.4
2022-03-26 20:00:00.000000 UTC,53.0,1.3,0.0,0.0,0.0,3.0,17.1,27.7
2021-04-28 20:00:00.000000 UTC,53.0,20.5,0.0,0.0,0.0,0.0,11.5,23.8
2020-12-31 20:00:00.000000 UTC,53.0,-1.3,0.0,0.0,0.0,0.0,13.6,24.1
2021-03-07 20:00:00.000000 UTC,53.0,-5.5,0.0,0.0,0.03,0.0,13.7,21.6
2022-01-29 20:00:00.000000 UTC,53.0,-17.6,0.0,0.0,0.15,0.0,26.5,46.1
2021-02-25 20:00:00.000000 UTC,53.0,-2.8,0.0,0.0,0.17,0.0,8.4,14.0
2022-09-23 20:00:00.000000 UTC,53.0,6.5,0.0,0.0,0.0,0.0,23.3,40.0
2022-08-13 20:00:00.000000 UTC,53.0,21.2,0.0,0.0,0.0,0.0,11.2,22.0
2020-12-31 21:00:00.000000 UTC,53.0,-1.9,0.0,0.0,0.0,0.0,13.7,22.7
2022-09-01 21:00:00.000000 UTC,53.0,20.1,0.0,0.0,0.0,0.0,14.3,23.0
2023-12-06 21:00:00.000000 UTC,53.0,-4.1,0.0,0.0,0.0,37.0,13.8,23.0
2022-04-22 21:00:00.000000 UTC,53.0,7.9,0.0,0.0,0.0,0.0,12.4,22.0
2020-09-14 21:00:00.000000 UTC,53.0,13.0,0.0,0.0,0.0,0.0,20.0,37.4
2021-01-30 21:00:00.000000 UTC,53.0,-9.6,0.0,0.0,0.02,0.0,10.3,18.0
2021-12-12 21:00:00.000000 UTC,53.0,-1.0,0.0,0.0,0.0,0.0,14.4,24.5
2023-07-12 21:00:00.000000 UTC,53.0,30.2,0.0,0.0,0.0,0.0,2.6,8.6
2021-01-25 22:00:00.000000 UTC,53.0,-6.0,0.0,0.0,0.0,0.0,12.0,23.8
2021-04-21 22:00:00.000000 UTC,53.0,-2.1,0.0,0.0,0.0,0.0,23.4,41.4
2023-11-20 22:00:00.000000 UTC,53.0,-3.8,0.0,0.0,0.0,0.0,13.0,21.2
2020-12-03 22:00:00.000000 UTC,53.0,1.3,0.1,0.0,0.0,0.0,20.0,33.1
2023-01-31 22:00:00.000000 UTC,53.0,-5.1,0.0,0.0,0.0,92.0,16.1,27.4
2023-02-04 22:00:00.000000 UTC,53.0,-11.1,0.0,0.0,0.0,0.0,18.3,31.7
2021-01-20 22:00:00.000000 UTC,53.0,-8.2,0.0,0.0,0.01,0.0,8.7,18.4
2021-11-27 22:00:00.000000 UTC,53.0,-3.1,0.0,0.0,0.0,0.0,8.3,14.8
2023-05-11 22:00:00.000000 UTC,53.0,14.7,0.0,0.0,0.0,0.0,10.7,18.0
2022-03-29 22:00:00.000000 UTC,53.0,-6.2,0.0,0.0,0.0,0.0,9.0,16.6
2020-05-12 23:00:00.000000 UTC,53.0,2.3,0.0,0.0,0.0,0.0,17.5,27.0
2020-05-31 23:00:00.000000 UTC,53.0,7.9,0.0,0.0,0.0,0.0,18.9,34.2
2023-06-07 23:00:00.000000 UTC,53.0,11.5,0.0,0.0,0.0,0.0,7.4,16.6
2020-03-15 23:00:00.000000 UTC,53.0,-1.2,0.0,0.0,0.0,0.0,11.5,18.0
2023-04-14 23:00:00.000000 UTC,53.0,17.4,0.0,0.0,0.0,0.0,11.7,23.8
2020-02-21 23:00:00.000000 UTC,53.0,-7.9,0.0,0.0,0.0,0.0,12.6,22.0
2023-01-31 23:00:00.000000 UTC,53.0,-5.5,0.0,0.0,0.0,94.0,15.0,27.0
2021-05-11 23:00:00.000000 UTC,53.0,4.7,0.0,0.0,0.0,0.0,18.2,32.0
2022-05-09 00:00:00.000000 UTC,55.0,3.4,0.0,0.0,0.0,0.0,20.8,33.1
2020-03-10 00:00:00.000000 UTC,55.0,5.5,0.0,0.0,0.0,0.0,15.1,25.2
2022-02-13 00:00:00.000000 UTC,55.0,-0.6,0.0,0.0,0.0,0.0,13.7,24.5
2020-05-13 00:00:00.000000 UTC,55.0,1.6,0.0,0.0,0.0,0.0,15.6,31.3
2021-03-02 00:00:00.000000 UTC,55.0,-9.6,0.0,0.0,0.08,40.0,32.4,58.3
2020-02-22 00:00:00.000000 UTC,55.0,-8.4,0.0,0.0,0.0,0.0,12.7,21.6
2023-03-20 00:00:00.000000 UTC,55.0,-6.4,0.0,0.0,0.0,0.0,13.7,22.7
2020-06-01 00:00:00.000000 UTC,55.0,7.6,0.0,0.0,0.0,0.0,15.8,32.0
2020-08-26 00:00:00.000000 UTC,55.0,20.8,0.0,0.0,0.0,0.0,13.0,23.4
2022-11-21 00:00:00.000000 UTC,55.0,-7.6,0.0,0.0,0.0,0.0,12.5,24.5
2021-10-20 00:00:00.000000 UTC,55.0,11.1,0.0,0.0,0.0,0.0,18.5,31.0
2021-03-05 00:00:00.000000 UTC,55.0,-12.4,0.0,0.0,0.05,1.0,29.4,49.0
2020-05-03 00:00:00.000000 UTC,55.0,10.9,0.0,0.0,0.0,0.0,15.3,24.8
2021-04-24 00:00:00.000000 UTC,55.0,4.8,0.0,0.0,0.0,0.0,14.4,28.1
2022-01-21 00:00:00.000000 UTC,55.0,-14.3,0.0,0.0,0.02,0.0,22.7,37.4
2023-04-13 01:00:00.000000 UTC,55.0,13.0,0.0,0.0,0.0,0.0,13.0,20.2
2023-04-11 01:00:00.000000 UTC,55.0,3.6,0.0,0.0,0.0,0.0,12.0,22.7
2023-12-22 01:00:00.000000 UTC,55.0,-9.7,0.0,0.0,0.0,0.0,10.9,18.0
2022-01-21 01:00:00.000000 UTC,55.0,-15.5,0.0,0.0,0.02,0.0,23.3,38.9
2022-01-27 01:00:00.000000 UTC,55.0,-12.8,0.0,0.0,0.02,0.0,6.0,10.8
2020-03-15 01:00:00.000000 UTC,55.0,1.5,0.1,0.0,0.0,0.0,13.4,22.7
2020-02-22 01:00:00.000000 UTC,55.0,-8.5,0.0,0.0,0.0,0.0,12.9,21.6
2021-03-05 01:00:00.000000 UTC,55.0,-13.0,0.0,0.0,0.05,0.0,30.0,51.5
2022-12-01 01:00:00.000000 UTC,55.0,-1.9,0.0,0.0,0.0,22.0,18.4,31.3
2020-01-07 01:00:00.000000 UTC,55.0,-3.6,0.0,0.0,0.0,0.0,17.5,29.5
2021-01-25 01:00:00.000000 UTC,55.0,-9.3,0.0,0.0,0.0,0.0,12.2,21.6
2023-04-07 02:00:00.000000 UTC,55.0,7.3,0.0,0.0,0.0,0.0,15.1,23.8
2022-01-28 02:00:00.000000 UTC,55.0,-7.3,0.0,0.0,0.02,12.0,13.5,22.0
2022-04-02 02:00:00.000000 UTC,55.0,-3.6,0.0,0.0,0.0,37.0,22.7,45.7
2020-11-16 02:00:00.000000 UTC,55.0,4.2,0.0,0.0,0.0,1.0,19.1,40.3
2021-03-03 02:00:00.000000 UTC,55.0,-7.5,0.0,0.0,0.08,0.0,13.6,25.9
2020-03-08 02:00:00.000000 UTC,55.0,-5.9,0.0,0.0,0.0,0.0,7.4,17.3
2021-05-01 02:00:00.000000 UTC,55.0,-1.4,0.0,0.0,0.0,25.0,30.4,56.9
2022-01-27 03:00:00.000000 UTC,55.0,-13.4,0.0,0.0,0.02,0.0,5.1,9.0
2022-01-21 03:00:00.000000 UTC,55.0,-16.6,0.0,0.0,0.02,0.0,21.2,35.6
2022-03-08 04:00:00.000000 UTC,55.0,-2.9,0.0,0.0,0.0,44.0,21.6,36.0
2022-01-12 04:00:00.000000 UTC,55.0,-12.4,0.0,0.0,0.03,0.0,16.7,30.6
2020-02-21 04:00:00.000000 UTC,55.0,-11.5,0.0,0.0,0.0,0.0,12.8,27.0
2023-04-18 04:00:00.000000 UTC,55.0,4.3,0.0,0.0,0.0,0.0,15.1,28.4
2022-02-06 05:00:00.000000 UTC,55.0,-13.5,0.0,0.0,0.01,0.0,9.2,14.8
2020-04-07 05:00:00.000000 UTC,55.0,4.0,0.0,0.0,0.0,0.0,9.7,21.2
2021-03-05 05:00:00.000000 UTC,55.0,-11.8,0.0,0.0,0.05,1.0,15.0,27.0
2022-02-14 05:00:00.000000 UTC,55.0,-16.2,0.0,0.0,0.03,0.0,20.2,33.8
2021-03-03 05:00:00.000000 UTC,55.0,-7.4,0.0,0.0,0.08,0.0,14.9,25.2
2021-12-07 05:00:00.000000 UTC,55.0,-3.1,0.0,0.0,0.0,0.0,10.8,20.9
2022-01-03 05:00:00.000000 UTC,55.0,-5.5,0.0,0.0,0.0,0.0,16.6,29.9
2023-04-14 05:00:00.000000 UTC,55.0,11.1,0.0,0.0,0.0,0.0,9.5,14.0
2020-03-21 06:00:00.000000 UTC,55.0,-1.3,0.0,0.0,0.0,0.0,21.3,40.3
2022-02-28 06:00:00.000000 UTC,55.0,-10.7,0.0,0.0,0.0,0.0,18.4,31.3
2020-04-23 06:00:00.000000 UTC,55.0,-0.2,0.0,0.0,0.0,3.0,4.4,8.6
2022-04-28 06:00:00.000000 UTC,55.0,-2.1,0.0,0.0,0.0,4.0,20.6,34.2
2022-03-08 06:00:00.000000 UTC,55.0,-3.8,0.0,0.0,0.0,18.0,21.7,35.6
2020-04-14 06:00:00.000000 UTC,55.0,1.9,0.0,0.0,0.0,0.0,13.5,29.5
2023-03-16 06:00:00.000000 UTC,55.0,-5.7,0.0,0.0,0.01,0.0,10.7,17.6
2021-03-05 06:00:00.000000 UTC,55.0,-12.4,0.0,0.0,0.05,1.0,16.6,27.7
2021-01-30 06:00:00.000000 UTC,55.0,-14.9,0.0,0.0,0.02,0.0,16.1,26.6
2022-02-12 06:00:00.000000 UTC,55.0,3.9,0.0,0.0,0.0,0.0,18.6,30.2
2023-04-18 06:00:00.000000 UTC,55.0,3.6,0.0,0.0,0.0,1.0,21.6,33.8
2023-04-14 06:00:00.000000 UTC,55.0,12.0,0.0,0.0,0.0,0.0,11.0,16.2
2020-02-22 06:00:00.000000 UTC,55.0,-8.7,0.0,0.0,0.0,0.0,12.1,20.9
2021-05-28 07:00:00.000000 UTC,55.0,11.9,0.0,0.0,0.0,2.0,18.5,37.4
2020-05-13 07:00:00.000000 UTC,55.0,2.7,0.0,0.0,0.0,0.0,8.1,22.7
2022-02-06 07:00:00.000000 UTC,55.0,-13.1,0.0,0.0,0.01,0.0,6.9,15.1
2021-06-17 07:00:00.000000 UTC,55.0,13.8,0.0,0.0,0.0,0.0,13.0,22.0
2021-05-19 07:00:00.000000 UTC,55.0,17.9,0.0,0.0,0.0,0.0,11.3,16.6
2020-01-20 07:00:00.000000 UTC,55.0,-12.7,0.0,0.0,0.03,0.0,18.8,34.9
2020-06-01 07:00:00.000000 UTC,55.0,8.7,0.0,0.0,0.0,0.0,15.8,28.1
2022-02-26 07:00:00.000000 UTC,55.0,-9.1,0.0,0.0,0.0,0.0,9.7,21.6
2020-04-16 07:00:00.000000 UTC,55.0,-0.9,0.0,0.0,0.0,0.0,22.5,37.8
2022-10-18 07:00:00.000000 UTC,55.0,4.6,0.0,0.0,0.0,11.0,14.6,23.0
2023-02-18 07:00:00.000000 UTC,55.0,-8.2,0.0,0.0,0.0,0.0,14.4,20.5
2022-12-25 07:00:00.000000 UTC,55.0,-14.9,0.0,0.0,0.0,0.0,20.7,31.3
2022-04-27 07:00:00.000000 UTC,55.0,4.5,0.0,0.0,0.0,0.0,19.7,42.1
2021-04-05 07:00:00.000000 UTC,55.0,2.9,0.0,0.0,0.0,0.0,19.8,34.9
2022-01-26 07:00:00.000000 UTC,55.0,-11.9,0.0,0.0,0.02,0.0,12.0,20.9
2021-03-06 07:00:00.000000 UTC,55.0,-6.1,0.0,0.0,0.04,91.0,14.3,15.8
2020-12-06 08:00:00.000000 UTC,55.0,-3.8,0.0,0.0,0.0,83.0,24.7,40.0
2020-01-05 08:00:00.000000 UTC,55.0,-3.7,0.0,0.0,0.0,75.0,25.3,44.3
2023-02-25 08:00:00.000000 UTC,55.0,-8.3,0.0,0.0,0.0,0.0,0.0,7.6
2020-01-20 08:00:00.000000 UTC,55.0,-12.7,0.0,0.0,0.03,0.0,19.5,32.4
2023-07-31 08:00:00.000000 UTC,55.0,23.7,0.0,0.0,0.0,0.0,3.1,11.5
2022-06-29 08:00:00.000000 UTC,55.0,24.1,0.0,0.0,0.0,0.0,6.3,15.5
2023-05-13 08:00:00.000000 UTC,55.0,22.4,0.0,0.0,0.0,0.0,10.3,18.4
2022-03-27 08:00:00.000000 UTC,55.0,-1.4,0.0,0.0,0.0,12.0,24.2,41.0
2023-05-11 08:00:00.000000 UTC,55.0,15.7,0.0,0.0,0.0,0.0,5.0,14.8
2020-02-14 08:00:00.000000 UTC,55.0,-7.3,0.0,0.0,0.0,0.0,27.2,43.9
2023-05-12 08:00:00.000000 UTC,55.0,20.8,0.0,0.0,0.0,0.0,5.1,14.8
2022-05-23 08:00:00.000000 UTC,55.0,14.5,0.0,0.0,0.0,1.0,17.3,31.7
2020-07-27 08:00:00.000000 UTC,55.0,29.6,0.0,0.0,0.0,0.0,13.0,23.8
2021-01-09 08:00:00.000000 UTC,55.0,-9.2,0.0,0.0,0.0,0.0,17.1,29.2
2022-02-26 08:00:00.000000 UTC,55.0,-8.2,0.0,0.0,0.0,0.0,10.4,19.4
2020-09-20 08:00:00.000000 UTC,55.0,6.8,0.0,0.0,0.0,0.0,19.5,35.3
2022-07-24 08:00:00.000000 UTC,55.0,29.7,0.0,0.0,0.0,0.0,12.8,25.2
2020-06-13 08:00:00.000000 UTC,55.0,14.6,0.0,0.0,0.0,0.0,13.9,28.4
2023-05-27 08:00:00.000000 UTC,55.0,16.5,0.0,0.0,0.0,0.0,9.6,20.5
2023-05-17 08:00:00.000000 UTC,55.0,8.9,0.0,0.0,0.0,5.0,23.7,41.4
2023-11-08 08:00:00.000000 UTC,55.0,1.3,0.0,0.0,0.0,0.0,17.1,27.0
2022-03-21 08:00:00.000000 UTC,55.0,3.3,0.0,0.0,0.0,0.0,16.2,27.4
2021-12-17 08:00:00.000000 UTC,55.0,7.3,0.0,0.0,0.0,0.0,10.8,21.6
2022-05-01 08:00:00.000000 UTC,55.0,9.1,0.0,0.0,0.0,0.0,8.3,20.2
2022-08-12 08:00:00.000000 UTC,55.0,21.9,0.0,0.0,0.0,0.0,20.5,36.4
2023-03-24 08:00:00.000000 UTC,55.0,2.5,0.0,0.0,0.0,0.0,11.9,19.4
2020-11-02 09:00:00.000000 UTC,55.0,-2.4,0.1,0.0,0.0,14.0,35.7,61.6
2023-06-09 09:00:00.000000 UTC,55.0,17.4,0.0,0.0,0.0,0.0,5.7,20.9
2022-09-27 09:00:00.000000 UTC,55.0,14.6,0.0,0.0,0.0,0.0,14.9,27.0
2023-04-21 09:00:00.000000 UTC,55.0,13.2,0.0,0.0,0.0,0.0,11.6,24.1
2022-07-26 09:00:00.000000 UTC,55.0,25.4,0.0,0.0,0.0,0.0,5.4,15.5
2023-04-10 09:00:00.000000 UTC,55.0,6.5,0.0,0.0,0.0,0.0,10.4,22.7
2020-09-21 09:00:00.000000 UTC,55.0,10.0,0.0,0.0,0.0,0.0,16.1,31.0
2020-06-14 09:00:00.000000 UTC,55.0,15.5,0.0,0.0,0.0,0.0,11.4,27.4
2022-11-21 09:00:00.000000 UTC,55.0,-5.9,0.0,0.0,0.0,0.0,12.0,23.0
2022-03-01 09:00:00.000000 UTC,55.0,-1.5,0.0,0.0,0.0,5.0,13.0,22.7
2023-08-03 09:00:00.000000 UTC,55.0,23.6,0.0,0.0,0.0,5.0,15.1,28.1
2023-06-01 09:00:00.000000 UTC,55.0,22.6,0.0,0.0,0.0,10.0,4.3,15.1
2020-06-15 09:00:00.000000 UTC,55.0,17.6,0.0,0.0,0.0,0.0,17.1,33.8
2023-07-30 09:00:00.000000 UTC,55.0,20.6,0.0,0.0,0.0,1.0,12.8,25.9
2023-04-24 09:00:00.000000 UTC,55.0,8.7,0.0,0.0,0.0,12.0,7.1,21.6
2021-12-03 09:00:00.000000 UTC,55.0,1.4,0.0,0.0,0.0,13.0,14.7,24.1
2023-03-24 09:00:00.000000 UTC,55.0,2.5,0.0,0.0,0.0,0.0,11.5,20.9
2022-04-04 09:00:00.000000 UTC,55.0,2.9,0.1,0.0,0.0,100.0,19.4,34.6
2023-06-15 09:00:00.000000 UTC,55.0,19.6,0.0,0.0,0.0,93.0,17.8,33.1
2020-07-30 09:00:00.000000 UTC,55.0,31.1,0.0,0.0,0.0,0.0,5.5,15.8
2022-11-26 10:00:00.000000 UTC,55.0,3.2,0.0,0.0,0.0,0.0,15.7,28.1
2022-09-24 10:00:00.000000 UTC,55.0,12.0,0.0,0.0,0.0,0.0,12.6,24.5
2022-10-28 10:00:00.000000 UTC,55.0,6.0,0.0,0.0,0.0,0.0,17.8,32.4
2023-10-08 10:00:00.000000 UTC,55.0,10.4,0.0,0.0,0.0,57.0,24.5,43.9
2023-02-10 10:00:00.000000 UTC,55.0,8.1,0.0,0.0,0.0,12.0,26.3,43.6
2021-12-19 10:00:00.000000 UTC,55.0,-2.6,0.0,0.0,0.0,22.0,25.1,42.1
2021-10-20 10:00:00.000000 UTC,55.0,17.8,0.0,0.0,0.0,0.0,17.4,31.0
2022-09-29 10:00:00.000000 UTC,55.0,13.0,0.0,0.0,0.0,0.0,20.5,37.4
2020-08-30 10:00:00.000000 UTC,55.0,20.9,0.0,0.0,0.0,3.0,22.2,43.2
2023-01-21 10:00:00.000000 UTC,55.0,-1.5,0.0,0.0,0.0,36.0,19.9,35.3
2020-11-19 10:00:00.000000 UTC,55.0,-2.5,0.0,0.0,0.0,0.0,15.9,29.5
2022-08-03 10:00:00.000000 UTC,55.0,30.4,0.0,0.0,0.0,0.0,4.0,15.1
2023-09-06 10:00:00.000000 UTC,55.0,35.0,0.0,0.0,0.0,0.0,7.0,19.1
2020-04-06 10:00:00.000000 UTC,55.0,10.4,0.0,0.0,0.0,1.0,11.9,27.7
2021-05-25 10:00:00.000000 UTC,55.0,16.3,0.0,0.0,0.0,98.0,17.2,33.5
2020-08-03 10:00:00.000000 UTC,55.0,30.1,0.0,0.0,0.0,0.0,10.8,23.8
2021-01-17 10:00:00.000000 UTC,55.0,-3.0,0.0,0.0,0.0,0.0,29.2,50.0
2023-12-05 10:00:00.000000 UTC,55.0,0.2,0.0,0.0,0.0,0.0,13.8,25.2
2021-08-03 10:00:00.000000 UTC,55.0,22.3,0.0,0.0,0.0,0.0,5.3,15.1
2022-12-19 10:00:00.000000 UTC,55.0,-5.0,0.0,0.0,0.0,0.0,20.7,35.6
2020-09-03 10:00:00.000000 UTC,55.0,27.4,0.0,0.0,0.0,0.0,7.2,19.8
2020-10-03 10:00:00.000000 UTC,55.0,14.5,0.0,0.0,0.0,0.0,6.6,21.2
2023-07-01 10:00:00.000000 UTC,55.0,27.4,0.0,0.0,0.0,7.0,11.9,24.5
2023-07-11 10:00:00.000000 UTC,55.0,30.9,0.0,0.0,0.0,0.0,6.5,17.6
2023-03-24 10:00:00.000000 UTC,55.0,2.7,0.1,0.0,0.0,0.0,12.7,23.0
2021-04-13 10:00:00.000000 UTC,55.0,9.3,0.0,0.0,0.0,86.0,12.8,27.7
2022-09-10 10:00:00.000000 UTC,55.0,26.2,0.0,0.0,0.0,0.0,2.5,14.4
2023-03-12 10:00:00.000000 UTC,55.0,1.8,0.0,0.0,0.0,0.0,6.1,23.4
2023-10-13 10:00:00.000000 UTC,55.0,11.3,0.0,0.0,0.0,0.0,14.0,27.4
2023-11-19 10:00:00.000000 UTC,55.0,5.0,0.0,0.0,0.0,0.0,11.7,22.3
2023-11-29 10:00:00.000000 UTC,55.0,-5.6,0.0,0.0,0.0,0.0,15.0,28.8
2021-08-06 10:00:00.000000 UTC,55.0,30.6,0.0,0.0,0.0,0.0,4.8,15.5
2020-07-05 10:00:00.000000 UTC,55.0,31.3,0.0,0.0,0.0,0.0,7.1,20.5
2022-07-14 10:00:00.000000 UTC,55.0,31.3,0.0,0.0,0.0,0.0,6.8,19.8
2021-10-19 10:00:00.000000 UTC,55.0,9.6,0.0,0.0,0.0,0.0,19.5,35.3
2020-10-18 10:00:00.000000 UTC,55.0,13.1,0.0,0.0,0.0,0.0,12.2,22.7
2023-03-03 10:00:00.000000 UTC,55.0,1.4,0.0,0.0,0.02,0.0,4.6,14.8
2020-05-16 10:00:00.000000 UTC,55.0,18.7,0.0,0.0,0.0,0.0,16.6,37.1
2020-05-30 10:00:00.000000 UTC,55.0,21.7,0.0,0.0,0.0,0.0,17.8,34.2
2021-11-13 10:00:00.000000 UTC,55.0,11.2,0.0,0.0,0.0,0.0,24.4,40.3
2022-06-07 11:00:00.000000 UTC,55.0,23.7,0.0,0.0,0.0,6.0,21.3,37.1
2022-10-15 11:00:00.000000 UTC,55.0,16.3,0.0,0.0,0.0,0.0,12.4,24.1
2023-11-03 11:00:00.000000 UTC,55.0,6.7,0.0,0.0,0.0,0.0,14.8,28.4
2023-09-21 11:00:00.000000 UTC,55.0,20.2,0.0,0.0,0.0,0.0,9.5,26.3
2023-08-11 11:00:00.000000 UTC,55.0,27.5,0.0,0.0,0.0,6.0,18.4,32.4
2021-01-06 11:00:00.000000 UTC,55.0,-2.6,0.0,0.0,0.0,10.0,21.7,39.2
2023-03-05 11:00:00.000000 UTC,55.0,5.4,0.0,0.0,0.0,1.0,14.2,27.7
2020-12-02 11:00:00.000000 UTC,55.0,-1.0,0.0,0.0,0.0,0.0,31.4,53.6
2022-02-16 11:00:00.000000 UTC,55.0,-1.1,0.0,0.0,0.02,0.0,18.6,34.6
2023-05-30 11:00:00.000000 UTC,55.0,20.1,0.0,0.0,0.0,0.0,9.0,26.3
2020-01-28 11:00:00.000000 UTC,55.0,-0.3,0.0,0.0,0.0,100.0,21.4,38.5
2023-07-28 11:00:00.000000 UTC,55.0,36.0,0.0,0.0,0.0,22.0,9.8,20.5
2023-02-07 11:00:00.000000 UTC,55.0,-1.8,0.0,0.0,0.0,0.0,4.6,16.6
2021-03-10 11:00:00.000000 UTC,55.0,6.7,0.0,0.0,0.01,0.0,13.0,27.7
2023-01-14 11:00:00.000000 UTC,55.0,-6.0,0.0,0.0,0.0,100.0,23.9,40.0
2022-09-03 11:00:00.000000 UTC,55.0,28.0,0.0,0.0,0.0,1.0,3.7,15.1
2023-02-01 11:00:00.000000 UTC,55.0,-3.8,0.0,0.0,0.0,19.0,7.3,19.4
2021-01-08 11:00:00.000000 UTC,55.0,-3.3,0.0,0.0,0.0,0.0,13.3,32.0
2022-12-17 11:00:00.000000 UTC,55.0,0.6,0.0,0.0,0.0,0.0,18.8,33.5
2023-03-24 11:00:00.000000 UTC,55.0,3.1,0.1,0.0,0.0,0.0,12.7,24.1
2023-11-14 11:00:00.000000 UTC,55.0,5.0,0.0,0.0,0.0,74.0,27.9,45.7
2022-07-07 11:00:00.000000 UTC,55.0,27.5,0.0,0.0,0.0,16.0,17.8,34.2
2022-05-11 11:00:00.000000 UTC,55.0,14.8,0.0,0.0,0.0,100.0,23.3,40.7
2022-10-27 11:00:00.000000 UTC,55.0,11.6,0.0,0.0,0.0,0.0,24.5,44.3
2023-07-22 11:00:00.000000 UTC,55.0,28.5,0.0,0.0,0.0,3.0,10.5,23.0
2021-11-16 11:00:00.000000 UTC,55.0,3.1,0.0,0.0,0.0,2.0,17.0,31.3
2023-06-29 11:00:00.000000 UTC,55.0,25.9,0.0,0.0,0.0,39.0,13.4,25.6
2021-02-21 11:00:00.000000 UTC,55.0,-6.7,0.0,0.0,0.28,0.0,13.9,24.8
2023-05-19 11:00:00.000000 UTC,55.0,16.9,0.0,0.0,0.0,22.0,20.9,37.4
2020-07-13 11:00:00.000000 UTC,55.0,32.0,0.0,0.0,0.0,8.0,10.2,29.2
2023-02-27 11:00:00.000000 UTC,55.0,0.3,0.0,0.0,0.0,83.0,4.5,17.6
2022-09-15 11:00:00.000000 UTC,55.0,19.3,0.0,0.0,0.0,0.0,14.4,28.8
2020-07-02 11:00:00.000000 UTC,55.0,32.5,0.0,0.0,0.0,2.0,6.3,32.4
2023-10-03 12:00:00.000000 UTC,55.0,28.4,0.0,0.0,0.0,0.0,4.0,15.1
2023-10-18 12:00:00.000000 UTC,55.0,16.2,0.1,0.0,0.0,10.0,3.1,12.2
2020-01-06 12:00:00.000000 UTC,55.0,1.5,0.0,0.0,0.0,0.0,20.6,36.7
2022-05-25 12:00:00.000000 UTC,55.0,17.6,0.0,0.0,0.0,0.0,11.6,25.2
2022-04-01 12:00:00.000000 UTC,55.0,5.9,0.1,0.0,0.0,9.0,30.3,53.3
2023-10-17 12:00:00.000000 UTC,55.0,13.9,0.1,0.0,0.0,35.0,10.9,22.3
2020-10-31 12:00:00.000000 UTC,55.0,3.8,0.0,0.0,0.0,22.0,3.2,15.5
2022-07-02 12:00:00.000000 UTC,55.0,32.7,0.1,0.0,0.0,56.0,13.8,30.2
2020-11-08 12:00:00.000000 UTC,55.0,19.8,0.0,0.0,0.0,0.0,4.7,15.5
2022-09-04 12:00:00.000000 UTC,55.0,32.2,0.1,0.0,0.0,3.0,9.2,21.6
2022-12-20 12:00:00.000000 UTC,55.0,-1.9,0.0,0.0,0.0,0.0,13.7,30.2
2023-09-15 12:00:00.000000 UTC,55.0,18.0,0.0,0.0,0.0,0.0,20.4,37.1
2022-08-06 12:00:00.000000 UTC,55.0,34.8,0.3,0.0,0.0,24.0,19.0,37.8
2020-11-21 12:00:00.000000 UTC,55.0,12.4,0.0,0.0,0.0,0.0,14.8,28.1
2021-05-26 12:00:00.000000 UTC,55.0,32.2,0.0,0.0,0.0,0.0,17.7,34.2
2023-07-06 12:00:00.000000 UTC,55.0,34.5,0.0,0.0,0.0,0.0,17.0,33.1
2021-03-10 12:00:00.000000 UTC,55.0,7.4,0.0,0.0,0.01,0.0,15.6,31.3
2022-11-09 12:00:00.000000 UTC,55.0,6.9,0.0,0.0,0.0,0.0,3.0,16.2
2021-06-11 12:00:00.000000 UTC,55.0,19.8,0.0,0.0,0.0,0.0,10.3,21.2
2023-07-02 12:00:00.000000 UTC,55.0,32.8,0.1,0.0,0.0,5.0,17.8,37.4
2022-05-24 12:00:00.000000 UTC,55.0,17.9,0.0,0.0,0.0,96.0,13.8,27.4
2023-10-23 12:00:00.000000 UTC,55.0,11.6,0.0,0.0,0.0,0.0,15.1,30.6
2021-06-25 12:00:00.000000 UTC,55.0,25.7,0.0,0.0,0.0,0.0,9.2,22.7
2022-08-05 12:00:00.000000 UTC,55.0,34.4,0.0,0.0,0.0,0.0,5.2,13.7
2023-06-19 12:00:00.000000 UTC,55.0,27.6,0.4,0.0,0.0,3.0,6.2,22.0
2023-08-21 12:00:00.000000 UTC,55.0,34.1,0.0,0.0,0.0,28.0,10.9,22.0
2021-02-08 12:00:00.000000 UTC,55.0,-10.1,0.0,0.0,0.25,0.0,9.2,17.6
2020-08-21 12:00:00.000000 UTC,55.0,28.3,0.0,0.0,0.0,4.0,17.8,32.8
2023-03-24 12:00:00.000000 UTC,55.0,4.3,0.0,0.0,0.0,0.0,8.6,23.8
2022-05-22 12:00:00.000000 UTC,55.0,33.7,0.0,0.0,0.0,0.0,16.0,30.2
2020-06-03 12:00:00.000000 UTC,55.0,30.0,0.0,0.0,0.0,1.0,20.8,35.6
2022-10-11 12:00:00.000000 UTC,55.0,18.6,0.0,0.0,0.0,0.0,4.2,14.4
2021-02-06 12:00:00.000000 UTC,55.0,-2.8,0.0,0.0,0.22,0.0,28.3,46.1
2022-11-15 12:00:00.000000 UTC,55.0,2.5,0.0,0.0,0.0,80.0,11.8,23.8
2023-12-15 12:00:00.000000 UTC,55.0,6.1,0.0,0.0,0.0,0.0,15.1,27.4
